ReplayID,Map Name,Length,Hero,Lvl,Result,Date and Time (UTC),Share Replay
142685019,Towers of Doom,00:14:57,Gazlowe,20,1,3/26/2018 2:48:03 PM, 
149349528,Dragon Shire,00:19:53,Diablo,15,1,3/26/2018 2:23:02 PM, 
143557238,Cursed Hollow,00:16:31,Tracer,18,0,3/25/2018 1:49:59 AM, 
149349469,Infernal Shrines,00:19:09,Thrall,9,0,3/23/2018 8:16:36 PM, 
145316261,Braxis Holdout,00:10:26,Li Li,20,0,3/23/2018 7:33:07 PM, 
140439920,Towers of Doom,00:21:18,Li Li,20,0,3/9/2018 1:25:04 AM, 
149349335,Infernal Shrines,00:21:24,Nova,8,0,3/7/2018 3:01:32 AM, 
140282902,Sky Temple,00:11:40,Diablo,15,1,3/7/2018 2:34:06 AM, 
140690125,Towers of Doom,00:16:03,Thrall,9,0,3/7/2018 1:49:36 AM, 
149349312,Cursed Hollow,00:19:09,Kharazim,20,1,3/7/2018 1:24:46 AM, 
0,2018 Season 2, , , ,0,3/7/2018 12:00:00 AM, 
139566698,Battlefield of Eternity,00:18:34,Li Li,20,1,3/6/2018 9:43:29 PM, 
139501107,Sky Temple,00:17:11,Nazeebo,20,0,3/6/2018 8:54:43 PM, 
140689992,Cursed Hollow,00:25:15,Tracer,18,1,3/6/2018 8:24:52 PM, 
149349249,Battlefield of Eternity,00:23:13,Brightwing,20,1,3/5/2018 8:20:06 PM, 
139756016,Dragon Shire,00:26:04,Anub'arak,20,0,3/5/2018 7:35:14 PM, 
149349207,Volskaya Foundry,00:20:21,Tracer,17,0,3/5/2018 6:42:03 PM, 
149349192,Infernal Shrines,00:23:27,Nazeebo,20,1,3/5/2018 3:21:44 AM, 
140960430,Towers of Doom,00:19:19,Tracer,17,1,3/5/2018 2:51:39 AM, 
141988312,Cursed Hollow,00:20:45,Nazeebo,20,1,3/5/2018 2:25:40 AM, 
141395305,Dragon Shire,00:18:33,Li Li,20,1,3/5/2018 1:56:03 AM, 
149349147,Volskaya Foundry,00:19:07,Nazeebo,20,1,3/5/2018 1:22:24 AM, 
149349131,Infernal Shrines,00:21:16,Thrall,9,1,3/4/2018 3:44:12 AM, 
149349111,Sky Temple,00:18:37,Li Li,20,0,3/4/2018 2:57:36 AM, 
139200647,Volskaya Foundry,00:24:35,Tracer,17,1,3/4/2018 2:32:04 AM, 
139198747,Braxis Holdout,00:18:23,Li Li,20,0,3/4/2018 1:53:37 AM, 
139103217,Dragon Shire,00:21:34,Leoric,7,0,3/3/2018 4:03:03 AM, 
139101557,Infernal Shrines,00:19:01,Tychus,20,1,3/3/2018 3:33:30 AM, 
139100018,Volskaya Foundry,00:27:48,Tracer,17,1,3/3/2018 3:05:06 AM, 
139109799,Towers of Doom,00:13:08,Tracer,17,0,3/3/2018 2:09:02 AM, 
149349007,Battlefield of Eternity,00:26:46,Diablo,15,0,3/3/2018 1:31:51 AM, 
139107633,Dragon Shire,00:14:10,Zagara,10,1,3/3/2018 12:58:05 AM, 
139733281,Dragon Shire,00:20:18,Anub'arak,20,0,3/2/2018 10:16:39 PM, 
139369034,Dragon Shire,00:25:38,Samuro,18,1,3/2/2018 4:01:36 AM, 
149348919,Cursed Hollow,00:23:29,Li Li,20,1,3/2/2018 3:26:18 AM, 
149348905,Sky Temple,00:25:10,Li Li,20,1,2/28/2018 10:53:40 PM, 
149348890,Infernal Shrines,00:22:20,Li Li,20,1,2/28/2018 10:23:24 PM, 
138847940,Tomb of the Spider Queen,00:16:27,Nazeebo,20,0,2/28/2018 9:10:42 PM, 
149348855,Battlefield of Eternity,00:23:11,Diablo,15,1,2/28/2018 8:47:21 PM, 
149348831,Towers of Doom,00:22:45,Artanis,20,0,2/28/2018 7:55:13 PM, 
138778208,Dragon Shire,00:18:43,The Butcher,15,1,2/27/2018 8:14:04 PM, 
138702601,Volskaya Foundry,00:23:37,Li Li,20,1,2/27/2018 3:11:40 PM, 
138640303,Infernal Shrines,00:17:18,Anub'arak,20,0,2/27/2018 3:43:47 AM, 
139367657,Sky Temple,00:20:43,Anub'arak,20,1,2/27/2018 3:18:32 AM, 
139367574,Dragon Shire,00:23:35,Diablo,14,0,2/27/2018 2:18:43 AM, 
138633855,Infernal Shrines,00:15:12,Leoric,7,1,2/27/2018 1:43:39 AM, 
149348726,Cursed Hollow,00:14:08,Tracer,17,0,2/26/2018 4:55:57 PM, 
149348701,Tomb of the Spider Queen,00:15:24,Leoric,7,0,2/26/2018 2:13:36 AM, 
149348693,Dragon Shire,00:16:38,Li Li,20,1,2/26/2018 1:51:45 AM, 
149348682,Cursed Hollow,00:20:42,Diablo,14,1,2/26/2018 1:29:50 AM, 
149348666,Volskaya Foundry,00:17:24,Leoric,6,0,2/26/2018 12:30:27 AM, 
149348654,Sky Temple,00:16:30,The Butcher,15,1,2/24/2018 5:01:03 PM, 
149348642,Braxis Holdout,00:16:03,Jaina,14,1,2/24/2018 4:36:21 PM, 
138615878,Battlefield of Eternity,00:23:36,Li Li,20,0,2/22/2018 9:29:07 PM, 
149348603,Towers of Doom,00:22:24,Tracer,16,1,2/22/2018 8:59:29 PM, 
149348589,Tomb of the Spider Queen,00:21:08,Li Li,20,1,2/22/2018 5:52:05 PM, 
138001011,Towers of Doom,00:16:53,Tracer,16,0,2/21/2018 3:08:39 AM, 
137361069,Volskaya Foundry,00:17:52,Tracer,16,0,2/15/2018 3:48:37 AM, 
137346698,Battlefield of Eternity,00:19:23,Anub'arak,20,0,2/15/2018 2:53:54 AM, 
149348518,Sky Temple,00:17:35,Samuro,18,0,2/14/2018 8:59:00 PM, 
137320909,Towers of Doom,00:17:50,Li Li,20,1,2/14/2018 8:35:08 PM, 
139068313,Battlefield of Eternity,00:20:54,Artanis,20,0,2/14/2018 7:25:11 PM, 
149348487,Braxis Holdout,00:17:50,Tracer,16,1,2/14/2018 6:58:16 PM, 
137310161,Towers of Doom,00:21:52,Leoric,6,0,2/14/2018 6:08:06 PM, 
149348431,Volskaya Foundry,00:31:57,Li Li,20,1,2/14/2018 3:27:54 PM, 
137319069,Dragon Shire,00:18:04,Li Li,20,1,2/14/2018 5:08:09 AM, 
149348402,Volskaya Foundry,00:22:03,The Butcher,15,0,2/14/2018 3:50:43 AM, 
149348388,Sky Temple,00:22:30,Tracer,16,1,2/14/2018 3:14:23 AM, 
149348372,Towers of Doom,00:15:16,Tracer,16,1,2/13/2018 9:18:05 PM, 
149348363,Dragon Shire,00:18:22,Leoric,6,1,2/13/2018 8:45:53 PM, 
137234007,Braxis Holdout,00:26:42,Lúcio,20,0,2/13/2018 7:59:15 PM, 
149348316,Volskaya Foundry,00:18:17,Anub'arak,20,0,2/13/2018 7:04:52 PM, 
137231630,Dragon Shire,00:22:36,Samuro,17,1,2/13/2018 6:38:50 PM, 
137231619,Braxis Holdout,00:18:33,Arthas,13,1,2/13/2018 6:09:12 PM, 
149348273,Sky Temple,00:20:02,Brightwing,20,0,2/13/2018 4:49:44 PM, 
149348225,Infernal Shrines,00:25:58,Li Li,20,1,2/13/2018 4:30:47 AM, 
149348199,Tomb of the Spider Queen,00:18:46,Li Li,20,0,2/13/2018 3:35:19 AM, 
137634340,Battlefield of Eternity,00:26:35,Leoric,6,1,2/13/2018 3:05:11 AM, 
149348177,Sky Temple,00:16:36,Nazeebo,20,1,2/13/2018 2:31:02 AM, 
149348159,Cursed Hollow,00:24:04,Li Li,20,0,2/13/2018 1:47:15 AM, 
137531955,Dragon Shire,00:25:34,Li Li,20,0,2/12/2018 10:38:49 PM, 
149348115,Infernal Shrines,00:26:12,Kharazim,20,0,2/12/2018 9:40:43 PM, 
146294639,Braxis Holdout,00:15:39,Leoric,5,1,2/12/2018 7:29:44 PM, 
137138607,Tomb of the Spider Queen,00:10:35,Thrall,9,0,2/12/2018 6:30:43 PM, 
137137200,Towers of Doom,00:22:13,Li Li,20,1,2/12/2018 6:13:17 PM, 
137174456,Cursed Hollow,00:23:41,Tracer,16,1,2/12/2018 4:08:21 PM, 
149348080,Infernal Shrines,00:25:39,Nazeebo,20,1,2/12/2018 3:35:20 PM, 
149348066,Infernal Shrines,00:21:13,Tracer,16,1,2/11/2018 5:45:34 PM, 
137027538,Towers of Doom,00:16:48,Li Li,20,0,2/11/2018 4:45:31 PM, 
149348038,Dragon Shire,00:24:07,Thrall,9,0,2/10/2018 8:49:25 PM, 
149348021,Battlefield of Eternity,00:19:47,Samuro,17,0,2/10/2018 7:59:47 PM, 
136930522,Volskaya Foundry,00:32:15,Nazeebo,20,0,2/10/2018 7:06:53 PM, 
136867001,Cursed Hollow,00:15:47,Li Li,20,1,2/10/2018 3:50:58 AM, 
149347979,Infernal Shrines,00:22:05,Li Li,20,0,2/10/2018 2:57:32 AM, 
139114510,Sky Temple,00:17:24,Thrall,9,1,2/10/2018 2:29:21 AM, 
149347964,Towers of Doom,00:19:11,Tychus,20,0,2/9/2018 9:51:06 PM, 
149347957,Tomb of the Spider Queen,00:17:39,Li Li,20,1,2/9/2018 9:24:35 PM, 
136811982,Cursed Hollow,00:25:01,Tracer,15,1,2/9/2018 3:13:02 PM, 
142705011,Braxis Holdout,00:16:36,Brightwing,20,1,2/9/2018 2:38:08 PM, 
149347937,Cursed Hollow,00:17:28,Tracer,15,1,2/9/2018 2:11:22 PM, 
141267971,Volskaya Foundry,00:25:42,Samuro,17,0,2/9/2018 4:03:19 AM, 
149347911,Battlefield of Eternity,00:08:00,Anub'arak,20,0,2/9/2018 3:11:19 AM, 
136743187,Braxis Holdout,00:20:15,Zul'jin,9,0,2/8/2018 8:45:40 PM, 
136726777,Dragon Shire,00:24:46,Anub'arak,20,0,2/7/2018 9:15:29 PM, 
136727554,Infernal Shrines,00:22:29,Li Li,20,1,2/7/2018 8:45:47 PM, 
136919659,Volskaya Foundry,00:20:43,Anub'arak,20,0,2/7/2018 4:45:52 PM, 
138007579,Tomb of the Spider Queen,00:16:59,Diablo,14,0,2/7/2018 2:50:11 PM, 
136830217,Towers of Doom,00:14:21,Li Li,20,0,2/7/2018 1:45:50 PM, 
149347777,Volskaya Foundry,00:25:07,Uther,16,0,2/5/2018 9:27:43 PM, 
138026207,Sky Temple,00:16:56,Li Li,20,1,2/4/2018 6:09:08 PM, 
136448939,Infernal Shrines,00:41:14,Anub'arak,20,1,2/4/2018 5:39:41 PM, 
149347742,Dragon Shire,00:19:59,Gazlowe,20,1,2/2/2018 7:39:19 PM, 
149347739,Volskaya Foundry,00:24:41,Li Li,20,1,2/2/2018 7:11:37 PM, 
149347735,Sky Temple,00:12:36,Li Li,20,1,2/2/2018 6:36:42 PM, 
149347724,Cursed Hollow,00:13:31,Li Li,20,0,2/2/2018 5:58:13 PM, 
136201677,Towers of Doom,00:20:24,Anub'arak,20,0,2/2/2018 5:12:51 PM, 
136184008,Battlefield of Eternity,00:18:48,Uther,16,0,2/2/2018 4:21:47 PM, 
136359978,Dragon Shire,00:23:49,Thrall,9,0,2/2/2018 3:30:44 AM, 
149347662,Tomb of the Spider Queen,00:25:53,Anub'arak,20,1,2/2/2018 2:57:06 AM, 
146664832,Cursed Hollow,00:15:36,Artanis,20,1,2/2/2018 2:23:54 AM, 
149347649,Towers of Doom,00:22:23,Greymane,18,1,2/2/2018 1:57:43 AM, 
149347629,Volskaya Foundry,00:16:38,Anub'arak,20,0,2/1/2018 8:00:46 PM, 
149347614,Braxis Holdout,00:27:03,Li Li,20,0,1/31/2018 11:00:15 PM, 
145428547,Braxis Holdout,00:17:12,Li Li,20,0,1/31/2018 3:16:42 PM, 
149347591,Tomb of the Spider Queen,00:17:20,Thrall,8,1,1/31/2018 2:51:54 PM, 
149347569,Towers of Doom,00:18:32,Li Li,20,0,1/31/2018 1:54:42 PM, 
149347540,Volskaya Foundry,00:19:17,Sgt. Hammer,10,0,1/31/2018 4:27:49 AM, 
135917341,Battlefield of Eternity,00:15:31,Nova,8,1,1/31/2018 3:57:27 AM, 
137739735,Sky Temple,00:13:16,Li Li,20,0,1/31/2018 3:14:39 AM, 
149347519,Towers of Doom,00:13:34,Artanis,20,1,1/31/2018 2:53:51 AM, 
149347510,Cursed Hollow,00:27:21,Tracer,15,0,1/30/2018 9:31:43 PM, 
135878143,Braxis Holdout,00:20:10,Li Li,20,0,1/30/2018 6:26:48 PM, 
136748000,Battlefield of Eternity,00:17:08,Gazlowe,20,1,1/30/2018 5:55:16 PM, 
135974340,Dragon Shire,00:20:34,Gazlowe,20,1,1/30/2018 5:30:20 PM, 
149347480,Sky Temple,00:19:51,Greymane,18,1,1/30/2018 4:29:23 PM, 
149347476,Volskaya Foundry,00:27:00,Sonya,8,1,1/30/2018 3:45:32 PM, 
136842140,Towers of Doom,00:18:46,Artanis,20,0,1/30/2018 2:51:29 PM, 
149347457,Braxis Holdout,00:14:03,Sonya,8,1,1/29/2018 10:39:10 PM, 
149347448,Sky Temple,00:18:39,Li Li,20,1,1/29/2018 10:18:01 PM, 
149347437,Dragon Shire,00:26:21,Anub'arak,20,0,1/29/2018 8:38:54 PM, 
143807568,Cursed Hollow,00:16:12,Li Li,20,1,1/29/2018 5:23:12 PM, 
136777993,Battlefield of Eternity,00:16:25,Diablo,14,0,1/29/2018 3:46:44 PM, 
138006785,Braxis Holdout,00:15:59,Sonya,8,0,1/29/2018 3:06:10 PM, 
139181505,Infernal Shrines,00:22:36,Nova,8,0,1/27/2018 1:28:46 AM, 
135497116,Dragon Shire,00:25:47,Li Li,20,0,1/26/2018 9:06:52 PM, 
135497113,Tomb of the Spider Queen,00:20:14,Li Li,20,1,1/26/2018 8:35:02 PM, 
135497111,Towers of Doom,00:15:29,Samuro,17,1,1/26/2018 8:09:05 PM, 
135497108,Cursed Hollow,00:17:01,Li Li,20,1,1/26/2018 7:47:26 PM, 
149347305,Infernal Shrines,00:17:47,Li Li,20,0,1/26/2018 6:59:02 PM, 
149347297,Sky Temple,00:21:24,Anub'arak,20,1,1/26/2018 6:24:03 PM, 
135465065,Battlefield of Eternity,00:22:35,Artanis,20,1,1/26/2018 4:41:58 PM, 
137075649,Braxis Holdout,00:14:55,Li Li,20,0,1/26/2018 3:44:38 PM, 
149347262,Dragon Shire,00:18:14,Greymane,18,0,1/26/2018 4:24:57 AM, 
149347252,Towers of Doom,00:18:24,Anub'arak,20,1,1/26/2018 3:48:13 AM, 
136501647,Battlefield of Eternity,00:15:06,Artanis,20,1,1/26/2018 3:18:22 AM, 
135514686,Tomb of the Spider Queen,00:19:37,Uther,16,1,1/26/2018 2:53:57 AM, 
135418382,Sky Temple,00:23:34,Anub'arak,20,1,1/26/2018 2:18:39 AM, 
149347225,Infernal Shrines,00:21:48,Anub'arak,20,1,1/26/2018 1:43:47 AM, 
149347212,Dragon Shire,00:21:48,Tychus,20,1,1/26/2018 1:16:25 AM, 
149347192,Sky Temple,00:15:45,Li Li,20,1,1/26/2018 12:47:46 AM, 
135339558,Volskaya Foundry,00:25:45,Artanis,20,0,1/25/2018 2:22:31 AM, 
138006382,Towers of Doom,00:17:52,Artanis,20,1,1/24/2018 9:36:19 PM, 
138121109,Braxis Holdout,00:21:57,Tracer,15,0,1/24/2018 7:24:50 PM, 
149347104,Infernal Shrines,00:16:27,Tracer,15,1,1/24/2018 6:55:36 PM, 
149347085,Sky Temple,00:18:54,Uther,16,0,1/24/2018 4:21:06 PM, 
135435578,Tomb of the Spider Queen,00:18:47,Diablo,14,1,1/24/2018 5:07:22 AM, 
149347070,Braxis Holdout,00:21:39,Sonya,7,1,1/24/2018 4:33:06 AM, 
135268563,Volskaya Foundry,00:24:12,Anub'arak,20,1,1/24/2018 4:03:14 AM, 
135264928,Tomb of the Spider Queen,00:23:43,Greymane,18,1,1/24/2018 2:57:03 AM, 
149347051,Battlefield of Eternity,00:24:12,Uther,16,1,1/24/2018 2:26:45 AM, 
138494857,Braxis Holdout,00:16:36,Sonya,7,1,1/23/2018 5:27:18 PM, 
135213414,Braxis Holdout,00:17:56,Sonya,7,1,1/23/2018 4:53:54 PM, 
149347015,Cursed Hollow,00:21:07,Samuro,17,0,1/23/2018 4:01:10 PM, 
144804444,Battlefield of Eternity,00:12:25,Artanis,20,1,1/23/2018 3:29:52 PM, 
149346978,Tomb of the Spider Queen,00:23:21,Lúcio,20,0,1/23/2018 3:49:49 AM, 
135545995,Dragon Shire,00:26:06,Anub'arak,20,1,1/23/2018 1:26:04 AM, 
135171596,Battlefield of Eternity,00:16:37,The Butcher,14,1,1/23/2018 12:44:07 AM, 
144639913,Towers of Doom,00:13:05,Anub'arak,20,1,1/22/2018 10:41:42 PM, 
135112823,Battlefield of Eternity,00:18:34,Li Li,20,1,1/22/2018 4:43:01 PM, 
149346931,Sky Temple,00:23:15,Li Li,20,0,1/22/2018 5:11:55 AM, 
135866894,Sky Temple,00:17:43,Li Li,20,0,1/22/2018 4:28:30 AM, 
135866867,Towers of Doom,00:11:01,Artanis,20,0,1/22/2018 3:42:11 AM, 
135680746,Cursed Hollow,00:27:14,Li Li,20,1,1/22/2018 3:12:52 AM, 
135002686,Volskaya Foundry,00:24:10,Gazlowe,20,0,1/21/2018 2:36:35 AM, 
149346882,Infernal Shrines,00:12:16,Tychus,20,0,1/21/2018 1:42:30 AM, 
134959890,Tomb of the Spider Queen,00:18:58,Nazeebo,20,1,1/21/2018 1:22:30 AM, 
149346862,Cursed Hollow,00:16:59,Anub'arak,20,0,1/21/2018 12:55:29 AM, 
149346851,Tomb of the Spider Queen,00:19:18,Li Li,20,0,1/20/2018 7:43:30 PM, 
149346845,Braxis Holdout,00:13:53,Li Li,20,1,1/20/2018 7:18:00 PM, 
134930018,Battlefield of Eternity,00:21:54,Li Li,20,0,1/20/2018 6:34:22 PM, 
134836179,Towers of Doom,00:16:22,Samuro,17,0,1/19/2018 8:08:50 PM, 
149346777,Dragon Shire,00:29:14,Diablo,14,0,1/19/2018 7:13:24 PM, 
140502993,Braxis Holdout,00:23:08,Li Li,20,0,1/19/2018 3:33:54 AM, 
149346736,Cursed Hollow,00:10:00,Stitches,8,0,1/19/2018 2:36:25 AM, 
149346728,Tomb of the Spider Queen,00:19:46,Artanis,20,1,1/19/2018 2:19:42 AM, 
149346717,Dragon Shire,00:18:45,Tychus,20,1,1/18/2018 8:59:13 PM, 
134754685,Volskaya Foundry,00:28:19,Li Li,20,1,1/18/2018 8:34:39 PM, 
134749822,Sky Temple,00:26:38,Nazeebo,20,0,1/18/2018 7:31:44 PM, 
134811567,Tomb of the Spider Queen,00:25:01,Li Li,20,0,1/18/2018 2:07:52 AM, 
134942798,Braxis Holdout,00:17:52,Li Li,20,1,1/18/2018 1:31:17 AM, 
134867623,Battlefield of Eternity,00:14:36,Li Li,20,1,1/17/2018 10:37:56 PM, 
134577008,Sky Temple,00:22:07,Li Li,20,0,1/16/2018 4:51:59 PM, 
134588680,Tomb of the Spider Queen,00:16:29,Anub'arak,20,0,1/16/2018 4:00:04 PM, 
144182615,Braxis Holdout,00:14:42,Tracer,15,0,1/16/2018 4:07:24 AM, 
134573899,Dragon Shire,00:22:32,Li Li,20,1,1/16/2018 3:46:36 AM, 
149346578,Battlefield of Eternity,00:25:01,Valla,6,1,1/16/2018 3:16:09 AM, 
149346574,Sky Temple,00:21:02,Li Li,20,1,1/16/2018 2:44:39 AM, 
134765634,Towers of Doom,00:28:32,Kharazim,20,1,1/16/2018 2:09:31 AM, 
134519160,Volskaya Foundry,00:19:39,Tychus,20,1,1/15/2018 10:27:16 PM, 
149346543,Infernal Shrines,00:24:51,Nova,7,0,1/15/2018 6:20:35 PM, 
149346534,Braxis Holdout,00:14:03,Li Li,20,1,1/15/2018 5:46:19 PM, 
149346515,Battlefield of Eternity,00:12:16,Artanis,20,1,1/15/2018 5:21:06 PM, 
149346508,Cursed Hollow,00:27:09,Samuro,17,1,1/15/2018 5:00:31 PM, 
149346494,Volskaya Foundry,00:27:07,Li Li,20,1,1/15/2018 12:11:03 AM, 
149346480,Towers of Doom,00:17:04,Blaze,5,1,1/14/2018 11:35:35 PM, 
149346472,Battlefield of Eternity,00:15:55,Li Li,20,1,1/14/2018 11:10:02 PM, 
149346460,Tomb of the Spider Queen,00:15:07,Li Li,20,1,1/14/2018 10:43:08 PM, 
134379360,Sky Temple,00:17:38,Sonya,6,0,1/14/2018 4:49:12 PM, 
149346425,Sky Temple,00:24:01,Anub'arak,20,0,1/14/2018 3:00:16 AM, 
149346412,Battlefield of Eternity,00:31:30,Lúcio,20,1,1/14/2018 2:29:34 AM, 
149346383,Tomb of the Spider Queen,00:18:14,Malfurion,20,0,1/14/2018 12:56:39 AM, 
149346372,Braxis Holdout,00:11:02,Tychus,20,0,1/13/2018 2:49:53 PM, 
149346360,Sky Temple,00:23:26,Samuro,17,0,1/12/2018 6:19:16 PM, 
149346341,Battlefield of Eternity,00:12:10,Malfurion,20,0,1/12/2018 4:09:51 PM, 
149346332,Tomb of the Spider Queen,00:07:32,Anub'arak,20,1,1/12/2018 3:51:53 PM, 
149346321,Infernal Shrines,00:21:55,Stitches,8,0,1/12/2018 2:59:43 PM, 
149346308,Dragon Shire,00:14:13,Uther,15,1,1/12/2018 2:29:17 PM, 
134164019,Battlefield of Eternity,00:14:26,Artanis,20,1,1/12/2018 2:02:05 PM, 
149346286,Volskaya Foundry,00:25:45,Tychus,20,0,1/11/2018 8:48:34 PM, 
134111151,Cursed Hollow,00:22:32,Stitches,8,0,1/11/2018 2:43:32 AM, 
134073778,Braxis Holdout,00:15:22,Blaze,5,1,1/11/2018 2:10:10 AM, 
149346168,Warhead Junction,00:22:07,Li Li,20,1,1/9/2018 3:57:05 PM, 
149346158,Battlefield of Eternity,00:15:47,Li Li,20,0,1/8/2018 9:39:59 PM, 
149346145,Dragon Shire,00:28:03,Li Li,20,1,1/8/2018 9:12:34 PM, 
135238093,Tomb of the Spider Queen,00:33:11,Lúcio,20,1,1/7/2018 7:39:08 PM, 
149346095,Sky Temple,00:13:40,Li Li,20,0,1/7/2018 6:38:52 PM, 
133709821,Warhead Junction,00:14:43,Nova,7,0,1/7/2018 5:58:37 PM, 
149346078,Dragon Shire,00:16:57,Diablo,14,0,1/7/2018 5:13:54 PM, 
149346042,Cursed Hollow,00:13:16,The Butcher,14,0,1/6/2018 7:12:39 PM, 
134023795,Braxis Holdout,00:07:40,Nova,7,0,1/6/2018 6:21:04 PM, 
134023790,Battlefield of Eternity,00:17:31,Tychus,20,1,1/6/2018 6:08:06 PM, 
133534181,Towers of Doom,00:14:56,Gazlowe,20,0,1/6/2018 3:04:30 AM, 
143806563,Dragon Shire,00:21:23,Lúcio,20,1,1/6/2018 2:35:07 AM, 
149346017,Braxis Holdout,00:17:17,Tracer,15,1,1/5/2018 11:01:17 PM, 
149346007,Towers of Doom,00:16:15,Uther,15,0,1/5/2018 10:12:11 PM, 
133502065,Cursed Hollow,00:13:58,Li Li,20,1,1/5/2018 8:50:22 PM, 
133550212,Tomb of the Spider Queen,00:14:54,Malfurion,20,0,1/5/2018 8:04:47 PM, 
149345994,Warhead Junction,00:22:38,Tracer,15,0,1/5/2018 3:50:18 PM, 
149345987,Warhead Junction,00:19:35,Diablo,13,1,1/5/2018 3:09:16 PM, 
140919223,Infernal Shrines,00:17:05,Stitches,8,1,1/5/2018 2:44:13 PM, 
149345977,Tomb of the Spider Queen,00:17:20,Nazeebo,20,1,1/5/2018 4:17:25 AM, 
133772227,Battlefield of Eternity,00:19:32,Li Li,20,1,1/5/2018 3:49:50 AM, 
133428261,Dragon Shire,00:21:57,Diablo,13,1,1/5/2018 2:17:17 AM, 
133426624,Infernal Shrines,00:22:29,Nova,6,1,1/5/2018 1:46:11 AM, 
149345949,Towers of Doom,00:17:41,Lúcio,20,1,1/5/2018 1:16:05 AM, 
149345944,Tomb of the Spider Queen,00:15:40,Nazeebo,20,1,1/5/2018 12:38:51 AM, 
149345935,Dragon Shire,00:23:15,Artanis,20,1,1/4/2018 4:36:36 AM, 
133314335,Warhead Junction,00:19:32,Tychus,20,0,1/3/2018 7:58:35 PM, 
149345903,Infernal Shrines,00:17:56,Malfurion,20,0,1/3/2018 7:09:14 PM, 
133998370,Sky Temple,00:20:59,Nova,6,0,1/3/2018 3:24:44 PM, 
133272575,Dragon Shire,00:26:48,Malfurion,19,1,1/3/2018 2:36:59 PM, 
149345881,Towers of Doom,00:22:12,Nazeebo,20,1,1/3/2018 4:28:48 AM, 
149345872,Warhead Junction,00:17:41,Malfurion,19,1,1/2/2018 9:34:01 PM, 
149345854,Warhead Junction,00:23:23,Li Li,20,0,1/2/2018 8:41:58 PM, 
149345840,Dragon Shire,00:11:34,Kharazim,20,1,1/2/2018 8:01:38 PM, 
149345833,Cursed Hollow,00:20:05,Li Li,20,1,1/2/2018 7:42:24 PM, 
149345828,Battlefield of Eternity,00:14:39,Artanis,20,1,1/2/2018 7:13:53 PM, 
133197927,Tomb of the Spider Queen,00:20:04,Tychus,20,1,1/2/2018 5:03:45 PM, 
133741758,Towers of Doom,00:18:00,Diablo,13,1,1/2/2018 2:37:15 PM, 
149345804,Sky Temple,00:16:41,Nova,6,0,1/2/2018 12:29:25 AM, 
133120720,Cursed Hollow,00:18:49,Artanis,20,1,1/1/2018 10:36:08 PM, 
149345797,Dragon Shire,00:13:21,Uther,15,0,1/1/2018 10:08:20 PM, 
149345793,Warhead Junction,00:13:20,Li Li,20,1,1/1/2018 9:46:33 PM, 
132974154,Tomb of the Spider Queen,00:16:28,Diablo,13,0,12/31/2017 5:19:54 AM, 
132972390,Towers of Doom,00:15:35,Li Li,20,0,12/31/2017 4:23:09 AM, 
149345759,Dragon Shire,00:16:13,Diablo,13,1,12/30/2017 7:12:09 PM, 
132921226,Cursed Hollow,00:21:03,Samuro,17,0,12/30/2017 6:24:10 PM, 
149345742,Warhead Junction,00:20:22,Nova,6,1,12/29/2017 3:10:37 AM, 
149345727,Towers of Doom,00:14:18,Gazlowe,20,0,12/29/2017 2:25:14 AM, 
149345721,Sky Temple,00:10:29,Samuro,17,1,12/28/2017 9:38:22 PM, 
132736363,Dragon Shire,00:21:50,Uther,15,0,12/28/2017 8:52:06 PM, 
134613743,Cursed Hollow,00:20:52,Li Li,20,1,12/28/2017 8:23:09 PM, 
134617381,Sky Temple,00:14:14,Anub'arak,20,0,12/28/2017 7:52:41 PM, 
134616711,Infernal Shrines,00:14:41,The Butcher,14,0,12/28/2017 7:30:38 PM, 
149345686,Dragon Shire,00:19:42,Anub'arak,20,0,12/28/2017 7:06:03 PM, 
133082046,Dragon Shire,00:24:20,Kerrigan,9,0,12/28/2017 5:05:30 PM, 
137239022,Towers of Doom,00:17:37,Nova,6,1,12/28/2017 2:45:56 PM, 
149345655,Tomb of the Spider Queen,00:14:03,Diablo,13,1,12/28/2017 2:22:27 PM, 
149345648,Braxis Holdout,00:05:31,Diablo,13,0,12/27/2017 10:24:35 PM, 
149345632,Battlefield of Eternity,00:28:24,Artanis,20,0,12/27/2017 4:37:23 PM, 
149345614,Tomb of the Spider Queen,00:18:27,Li Li,20,0,12/27/2017 3:32:33 PM, 
149345602,Cursed Hollow,00:19:14,Lúcio,20,1,12/27/2017 3:03:22 PM, 
132636481,Towers of Doom,00:17:44,Samuro,17,0,12/27/2017 2:02:13 AM, 
132558471,Braxis Holdout,00:21:59,Genji,5,0,12/27/2017 1:15:24 AM, 
132632390,Sky Temple,00:22:52,Gazlowe,20,0,12/24/2017 5:04:45 PM, 
149345518,Cursed Hollow,00:19:26,Diablo,13,0,12/24/2017 5:35:49 AM, 
132301414,Tomb of the Spider Queen,00:18:48,Li Li,20,0,12/24/2017 4:49:34 AM, 
132297973,Towers of Doom,00:13:54,Samuro,16,0,12/24/2017 4:02:22 AM, 
149345483,Battlefield of Eternity,00:15:04,Tracer,15,1,12/24/2017 3:43:21 AM, 
